sale_id,date,customer_id,product_id,quantity
599870-BGV8P,01/15/2022,416405-11E9FT,002-ACo,1
599871-N0SW4,10/20/2023,417105-Z940VT,20-Brs,1
599872-H198A,07/30/2022,416035-LVSNUJ,105-QNo,4
599873-5K6KD,10/31/2022,417221-GT2LB2,28-Crs,4
599874-JED9K,01/03/2023,416411-KB68RE,09-Ous,3
599875-VMPMY,11/25/2017,416683-YC3RWQ,101-NNo,1
599876-9R17Y,04/12/2022,416266-CEHLXS,112-RNo,5
599877-EH0PB,10/08/2023,416979-M6DFHG,041-SCo,1
599878-F8B61,03/25/2021,416107-5J2O7S,29-Pre,5
599879-M03ZD,05/27/2021,416820-BORIQ8,106-Hnt,2
599880-VPB9A,07/16/2019,416146-4FEJGX,286-PCo,2
599881-59CHU,01/14/2023,416759-3AYEQA,197-SCo,4
599882-6NJD7,11/05/2021,416620-OV6TT9,243-SCo,4
599883-ZAH31,10/26/2018,417184-6ZHH3O,030-QCo,5
599884-VH3LJ,09/12/2021,417400-YM90PK,03-Sor,4
599885-XNEW8,06/15/2019,417231-SX27DC,175-DCo,4
599886-WUZ97,12/07/2017,416818-KB9W4U,265-BCo,1
599887-W2IKA,01/15/2023,416553-BJLZY1,49-Aol,3
599888-QH0VV,05/19/2018,416837-25QBRM,103-PNo,2
599889-16TVT,01/06/2023,416622-KQSOSX,012-GCo,2
619922-PPI6F,07/01/2022,417247-SG4OFD,21-Brs,3
395799-G5XKW,03/02/2020,416983-1MZB3I,03-Pre,4
365813-SBMWD,05/01/2023,416723-36TCFK,20-Hns,5
619883-MWEPU,09/02/2022,416334-RP2U4D,145-SSu,4
305244-OCIUK,09/25/2018,417359-TP8AK8,121-SNo,1
637052-6CWAU,10/30/2022,416292-CQZCUC,007-DCo,5
339222-E3QI2,02/13/2020,416876-4MJDXO,072-CNo,5
695911-PBZEY,04/09/2022,416545-DGBK2L,20-Brs,5
214628-T1OZC,09/15/2019,416893-W8DT8C,05-Bon,5
395793-JWSKA,10/06/2019,417208-HH62MY,032-QCo,2
701183-XBD40,11/22/2022,416177-M033IF,002-ACo,3
413858-FS12H,12/12/2022,417370-N8ND7G,11-Sus,4
398670-H103U,03/21/2017,416115-YX444N,265-BCo,5
389051-BXWJT,07/08/2017,416613-LEXDW6,208-WCo,1
410675-63YWC,12/13/2017,416730-VC7HR6,47-Hrs,5
242396-ULMSQ,06/22/2023,417327-DY571V,13-Sns,2
598175-BIY75,11/28/2021,417282-A4LIT6,12-Dns,2
711818-03END,09/30/2018,416457-J37C9H,109-Vnt,3
230789-DJVTV,09/20/2019,416504-Q7ZJ3S,74-Prs,5
423698-RP4JD,04/23/2021,416812-2LSLAY,07-Bor,5
351176-AQCQM,08/17/2021,416068-MPNSM4,32-Wns,2
323136-9DEYL,10/18/2019,416230-6RE4Q6,01-Pon,2
370730-OMBI3,02/18/2017,416341-18O1BJ,235-MCo,4
370731-6N4A0,09/20/2019,416640-SPFDRW,69-Prs,1
370732-MCQ5H,09/09/2017,416444-J9BOQ0,01-Aed,3
370733-CHWSP,07/07/2017,416775-8EL501,80-Rrs,5
370734-UGWSA,05/31/2017,416148-B0S0R2,075-CNo,5
370735-FZYFX,08/22/2022,416356-TYT8QZ,87-Srs,1
370736-M15RW,08/30/2023,416594-6WW8YL,21-Lns,3
370737-HSTRY,12/11/2022,417202-QLGDVC,256-GCo,1
370738-P003Y,06/23/2022,417248-TRC85E,89-Srs,1
370739-2AEYX,06/05/2018,416493-52WSPO,25-Crs,2
370740-MK1KC,05/07/2021,416305-BVZB0O,06-Lns,5
370741-3L4AT,11/09/2017,416133-40982N,67-Ors,3
370742-6TOEZ,08/15/2020,416505-WEBNVG,112-RNo,2
370743-1FVW3,08/03/2019,416740-O09VS9,71-Prs,1
370744-NJP39,10/06/2018,416644-NV01ZD,089-GNo,1
370745-48JPF,03/06/2019,416601-B2UUIJ,89-Srs,1
370746-ZYOQJ,11/16/2019,416755-DYPMLV,31-Crs,4
370747-SNURD,03/23/2018,416947-XLVZ4Q,13-Sor,1
370748-ZFD5O,09/14/2021,416931-Z40AQ1,125-WNo,5
370749-QC5CQ,01/12/2021,416503-5BG34I,57-Jrs,1
370750-QA2ZU,10/01/2023,416816-04K0LT,55-Irs,5
370751-VZB36,12/13/2017,416605-POXRTE,044-SCo,3
370752-5TYAG,09/27/2019,416471-9G5DZX,031-QCo,5
370753-I9UOL,01/25/2021,416314-D0GJYV,111-RNo,3
370754-GLD7D,05/01/2022,416793-SN2S8N,227-MCo,5
370755-ID96J,05/13/2017,417009-QBU4KZ,215-WCo,1
370756-DO7NL,09/28/2023,416483-ORXDTG,01-Por,1
370757-3GIH9,04/14/2019,416615-NLPAIH,14-Sns,3
370758-NC210,05/05/2019,416821-HKE226,21-Lns,4
370759-DXOAH,03/22/2020,416582-UI22KX,05-Sry,4
370760-HSZSL,06/14/2019,416238-8P6BEF,02-Ars,1
370761-B7JL6,07/25/2018,417159-2IZ5P3,101-NNo,1
370762-LXCUO,07/25/2017,416557-F445CR,135-ESu,4
370763-IJAOP,10/07/2023,416435-IRC9ZD,033-QCo,4
370764-P32RS,05/14/2023,417262-34GADK,34-Cns,5
370765-D4JLM,01/10/2017,417214-GV1BBH,09-Sns,2
370766-J4TP1,10/17/2017,416688-3MWU4C,092-HNo,3
370767-C3H7U,10/25/2021,416536-JTB9XX,030-QCo,1
370768-YHM14,02/24/2018,416666-YIL8SA,081-ENo,1
370769-J8NHF,10/15/2020,416363-PAJSSU,28-Pon,5
370770-ZWOD6,03/21/2021,417359-TP8AK8,63-Mrs,1
370771-FQBKX,03/29/2020,416851-5IZOLN,128-WNo,3
370772-DG191,08/31/2023,417090-KP6RFE,273-RCo,2
370773-9IS1Z,10/21/2018,416771-WIIF86,34-Cns,1
370774-0UUFA,06/16/2021,416373-QJ5SXV,12-Wry,3
370775-BV94I,06/01/2023,416138-RD5EQY,156-(Co,3
370776-Y7X32,03/03/2022,417132-QHT2XZ,15-Bns,1
370777-EUH5P,11/24/2022,416427-T60PLO,11-Cns,4
370778-R2EY6,10/08/2017,417371-0L3RTZ,108-Snt,3
370779-GKUDS,03/13/2018,417258-1LQJSQ,85-Srs,3
370780-01AAG,04/18/2017,416870-FR91IP,291-PCo,2
370781-ITS69,05/18/2017,416420-00EZZF,81-Rrs,5
370782-WJERD,10/26/2021,416977-3YKYYD,267-PCo,3
370783-QEZPR,04/21/2017,417323-5GQEXI,185-ICo,4
370784-3DF85,06/10/2020,416097-GVWRDM,12-Wus,5
370785-I8ZUI,11/04/2020,417304-F07OL9,10-Sns,2
370786-HH6IP,10/05/2023,417266-LBA117,17-Brs,2
370787-ZTQEL,06/23/2017,416434-AX40DT,30-Wns,2
370788-M3AJ7,04/04/2023,416813-M0WBGL,156-(Co,1
370789-6BJJQ,01/10/2017,417016-CKMALQ,50-Eol,2
370790-R1PFX,12/19/2023,416741-KKH4A3,11-Sus,5
370791-TCXKN,09/28/2017,416504-Q7ZJ3S,20-Brs,5
370792-F7ONV,01/10/2020,416864-B700UC,197-SCo,2
370793-AS4K5,12/31/2021,417114-DO9KHB,155-(Co,3
370794-86XPI,04/03/2021,416122-26YFPM,007-DCo,2
370795-8F68J,11/21/2020,416760-HTHSJR,57-Jrs,5
370796-4H9UH,02/15/2022,416043-M31YIH,75-Prs,4
370797-SCMDM,03/27/2018,416580-J4YK1B,087-GNo,1
370798-ESR3K,09/21/2022,416677-JTIQWN,030-QCo,4
370799-MAJKD,05/30/2019,417333-SVHOTQ,25-Pns,3
370800-PHJAQ,12/27/2019,416309-856WPR,089-GNo,4
370801-K0NL1,07/12/2023,417024-2PTHOW,90-Srs,5
370802-HUWJ4,11/22/2018,416529-NBHNAL,207-WCo,5
370803-X1JNU,08/29/2022,417297-ZX70IB,45-Grs,1
370804-VLATZ,07/03/2018,416497-YB6LI0,026-NCo,3
370805-QL3RZ,10/28/2019,416229-UJJQ9K,294-ICo,3
370806-20YAP,06/17/2022,416371-HVNZH1,02-Lor,5
370807-G2AZ7,02/14/2021,417348-BIRY8X,73-Prs,5
370808-GKXQ9,11/22/2021,416899-E3YQY5,287-PCo,2
370809-J5TRK,12/10/2017,416419-CDPQVL,10-Pre,2
370810-J8PM7,12/13/2022,417010-REZRDY,042-SCo,2
370811-5YYA1,11/10/2017,416048-2Y9V86,13-Sor,3
370812-T04UB,05/31/2017,416370-OGXPBW,52-Hrs,5
370813-G0X4V,03/24/2018,417131-6AKT7Z,185-ICo,5
370814-SG9UE,06/12/2022,416505-WEBNVG,36-Crs,2
370815-GEX2J,01/12/2022,417306-0GNZHG,079-DNo,4
370816-FWYRC,06/01/2023,416826-QBSXLU,27-Sns,4
370817-BF5UV,12/07/2021,417121-56FKPS,290-PCo,4
370818-8ALA2,08/28/2018,416899-E3YQY5,282-RCo,4
370819-6GV7E,10/16/2017,416699-2PNJKA,37-Crs,4
370820-NQ9US,04/04/2022,416093-EYZ7SR,85-Srs,1
370821-SLW3Y,02/05/2020,417130-KOYTK0,163-SCo,1
370822-7G2I4,12/10/2018,417000-C9MV9E,18-Pon,1
370823-KT4QX,09/06/2022,417236-1FOI0R,282-RCo,1
370824-ARTR2,01/31/2019,416824-7YE0QZ,66-Mrs,1
370825-BNLKA,08/02/2021,417037-7J5IE3,080-DNo,4
370826-S92NU,01/29/2022,416666-YIL8SA,093-HNo,1
370827-8BL8D,04/27/2020,416971-IEJ9C0,088-GNo,4
370828-GXS68,01/06/2020,417408-LBBB0H,146-SSu,2
370829-AUWQY,03/01/2017,416761-0FZAUX,26-Rns,2
370830-U7DPN,11/03/2018,416309-856WPR,026-NCo,3
370831-UCO3S,05/13/2018,416680-IPNF8F,209-WCo,1
370832-RQZW2,06/14/2017,417113-K0YEHV,225-ACo,1
370833-11FVP,01/07/2019,416529-NBHNAL,60-Lrs,1
370834-KYJIE,10/05/2020,416091-7PTX63,88-Srs,4
370835-UYP7P,05/11/2021,417382-ZOW60Z,27-Crs,4
370836-RM994,01/17/2017,416467-72IVGL,06-Pon,3
370837-30U1M,07/19/2021,417114-DO9KHB,163-SCo,4
370838-W51LR,12/13/2019,416015-VS7HZI,84-Srs,4
370839-2KYXB,02/10/2020,416325-XCB48Y,57-Jrs,2
370840-QD30Z,12/09/2018,416497-YB6LI0,50-Eol,5
370841-7IGOI,11/11/2020,417311-AU9DSA,183-MCo,2
370842-MFWQH,05/04/2022,416354-8KZRUI,258-BCo,2
370843-AMWNT,06/21/2018,417080-Q8VA8X,053-ANo,1
370844-ZT9P3,06/25/2021,416862-LBM2QS,138-ISu,3
370845-DXJHQ,09/05/2020,416992-SZNVP8,42-Yus,1
370846-NCK49,08/27/2022,416999-FOVD79,78-Qrs,3
370047-E6SS3,12/21/2018,417094-GGOC5K,05-Cor,3
370048-WV6W0,01/03/2020,416264-B8DALF,72-Prs,1
370049-NYMRI,11/19/2021,416271-EYN938,07-Pon,4
370050-XPTKD,11/08/2023,416234-2ATN2T,005-BCo,2
370051-26A1A,03/14/2017,416255-1K9YE9,70-Prs,2
370052-DT63A,07/18/2017,415997-8DRC11,160-SCo,1
370053-OTG4I,12/25/2017,416944-5SWK8T,183-MCo,2
370054-N18U0,03/22/2021,416363-PAJSSU,001-ACo,5
370055-CSWSX,03/16/2017,417010-REZRDY,06-Sor,3
370056-RXLL9,11/07/2023,416142-9MOGE4,059-BNo,1
370057-VM5OU,05/01/2018,416067-14VE92,149-(Co,1
370058-266JV,07/15/2017,416326-1O4IZA,22-Lns,3
370059-J8H9K,04/27/2018,417226-BHH5OL,01-Cns,4
370060-JSVC8,11/10/2021,416817-HY25M8,207-WCo,2
370061-OLWDT,05/02/2020,416447-UJ3AC6,17-Pre,2
370062-H79GO,05/13/2018,416088-HXFGCA,197-SCo,3
370063-V1ONA,10/13/2020,416269-UI9KKH,21-Pre,3
370064-6ZZQA,07/04/2022,416844-8CD31N,57-Jrs,5
370065-UUA8K,07/29/2021,417130-KOYTK0,60-Lrs,4
370066-SCQCD,06/02/2017,416495-DKTMON,74-Prs,5
370067-WNA2L,11/09/2023,416158-ULEMX1,183-MCo,4
370068-F4TL0,10/04/2017,416092-CFL0UK,174-JCo,1
370069-KJYZH,11/24/2019,417170-P6QAQ3,060-BNo,5
370070-GS50N,08/27/2023,417369-NMJ5IA,007-DCo,5
370071-ZJUI7,04/07/2022,416271-EYN938,07-Mns,3
370072-8DF9S,06/07/2021,416897-RCTLT4,111-RNo,3
370073-SEQ7W,04/14/2017,416055-AM148P,05-Ere,5
370074-UN9WI,05/16/2021,417295-B7NUGP,175-DCo,5
370075-CVB3A,01/10/2019,417179-XCB3YY,92-Srs,3
370076-WSQPI,05/19/2017,417402-159I3H,10-Pre,5
370077-ZL7TD,12/19/2019,416208-KKBP2Q,002-ACo,1
370078-04XFP,10/12/2021,416268-ZXYVGI,027-NCo,2
370079-P54TQ,07/24/2020,416163-GZLMA5,19-Brs,5
370080-SJEOP,09/20/2017,416644-NV01ZD,053-ANo,1
370081-Z8C57,04/19/2022,417267-NIDP9M,288-PCo,5
370082-2MPOR,06/30/2022,417115-A5MF36,20-Hns,4
370083-GJ5T2,09/06/2018,416395-XMCTHP,02-Pon,3
370084-PX2DO,04/17/2019,416467-72IVGL,164-FCo,5
370085-J4W8C,06/24/2018,416162-WXA73J,37-Nns,4
370086-3ZB58,02/05/2022,416155-IMQODP,096-INo,5
370087-M7K4P,01/24/2017,417074-BMZRR4,266-PCo,3
370088-X7FDM,02/09/2020,417245-TBYRGC,14-Sns,2
370089-T3Q13,08/05/2019,416784-NLW0VS,01-Pon,1
370090-HU56B,10/07/2020,416744-3DO700,287-PCo,4
370091-6OOMF,01/06/2022,416221-CV3TLC,058-BNo,1
370092-JKA4D,05/19/2021,416447-UJ3AC6,29-Tns,3
370093-9LVRO,12/02/2021,416361-WD1XMX,060-BNo,1
370094-62C9J,07/30/2022,416428-ZJCNS6,77-Prs,4
370095-12PII,05/21/2017,416920-QR6F7Q,85-Srs,1
370096-B2PS5,03/28/2023,417029-PL3CHO,103-PNo,1
370097-U9Q1P,01/24/2018,417132-QHT2XZ,31-Crs,5
370098-G4VIG,06/14/2020,416135-V37DIA,104-Lnt,1
370099-PD98G,07/18/2020,417020-NPR424,269-ACo,1
370100-OMC6E,04/14/2021,417277-NXIV9I,120-RNo,3
370101-8DM27,12/23/2018,416921-NEZW9H,150-(Co,5
370102-375C9,06/20/2023,416639-VINDH4,247-PCo,2
370103-8THX4,04/11/2022,417305-3ACZSX,10-Rus,3
370104-X6BL7,01/26/2019,416400-JXJN6F,01-Por,1
370105-IJ90Q,02/28/2020,416682-Z2KUUO,65-Mrs,5
370106-L2D79,03/05/2020,417257-R9T9CD,023-NCo,5
370107-2HECO,05/12/2023,416839-32LX2T,27-Sns,1
370108-ZH4G4,08/21/2020,417057-GOPJDN,287-PCo,4
370109-05MY1,03/15/2018,417191-5IKPQA,28-Sns,4
370110-J74IK,01/28/2019,416418-4YCZ04,072-CNo,2
370111-FM35V,03/14/2018,417151-EM5PUU,070-CNo,2
370112-J8QCN,08/25/2022,416969-QAAJ84,269-ACo,4
370113-XHB9F,02/12/2018,416339-6L1F90,103-Fnt,1
370114-P9ZSQ,02/14/2022,416588-VJLZFF,195-SCo,4
370115-DF933,08/09/2018,416797-JQ4TA5,054-ANo,2
370116-5MR83,04/14/2023,416598-ACY15P,94-Trs,5
370117-DE2NG,10/14/2021,416344-FZW0LD,269-ACo,3
370118-TG5HA,11/07/2020,417323-5GQEXI,124-TNo,4
370119-XQZVK,12/02/2019,416199-N89QKN,096-INo,5
370120-9ZW56,05/16/2022,416677-JTIQWN,20-Hns,5
370121-071NM,05/02/2023,417210-WPFQ2B,37-Nns,5
370122-O3DEE,08/09/2019,417345-UY9F8P,274-RCo,1
370123-I9YRJ,12/21/2021,416639-VINDH4,028-NCo,1
370124-W8MM5,09/08/2018,416953-NTFK7O,106-Hnt,3
370125-W7HA7,09/07/2023,417090-KP6RFE,68-Prs,2
370126-G9E8Q,05/05/2017,416538-FZWKXX,272-RCo,3
370127-ONIH0,06/28/2022,417234-06AK32,211-WCo,2
370128-04Y63,09/27/2020,417004-WEDBCY,94-Trs,50
370129-WQ07C,03/26/2020,417136-2VI109,197-SCo,3
370130-L8WP4,07/10/2018,416232-CT64Z7,208-WCo,5
370131-497U0,05/24/2023,416978-U3ASNR,289-PCo,2
370132-PQWEW,08/16/2022,416054-6VZ41N,061-BNo,5
370133-Z20D7,11/22/2021,416628-JTGXNX,32-Crs,4
370134-45IBB,02/25/2017,416709-9Q2L48,216-WCo,2
370135-5BYJB,09/06/2021,417047-1OB537,072-CNo,4
370136-3G7LM,11/08/2022,417354-G3AUT3,01-Por,4
370137-NP3ZD,03/07/2019,417345-UY9F8P,15-Bns,1
370138-H4MQW,01/26/2021,416870-FR91IP,62-Lrs,2
370139-E12IU,06/25/2020,416444-J9BOQ0,131-BSu,3
370140-GVF2G,08/12/2022,417128-9FC1XX,06-Con,3
370141-JT5A1,02/15/2020,417043-Y2ITL8,33-Bns,4
370142-O3ZMR,08/16/2023,416467-72IVGL,30-Pre,1
370143-OLU88,02/25/2017,416080-SKDGIG,079-DNo,4
370144-TDP1F,09/07/2017,416220-RR7S20,86-Srs,2
370145-XKYJJ,12/21/2018,416550-C7FOV2,058-BNo,3
370146-Z858O,06/08/2017,416635-JG8VUA,08-Pon,3
370147-0J3T8,01/06/2018,416261-V20YAR,060-BNo,3
370148-UFHZY,11/04/2023,417403-Z3ZSG9,95-Trs,1
370149-W2K2Y,07/07/2019,416827-L6LGJL,243-SCo,4
370150-KKMX2,02/26/2022,417269-GGODLU,001-ACo,5
370151-20KLZ,11/17/2022,416155-IMQODP,023-NCo,5
370152-GWQWV,05/23/2021,416080-SKDGIG,01-Por,1
370153-JNBCH,03/24/2019,416540-EEDHHJ,243-SCo,5
370154-UJ6EO,12/30/2021,416010-2QP89U,79-Rrs,4
370155-KO7E0,01/27/2021,416503-5BG34I,70-Prs,4
370156-MJ087,09/24/2019,416494-FV177U,14-Pry,3
370157-6024P,06/22/2019,416934-J8T22C,281-RCo,4
370158-4AOQW,01/05/2023,417344-FH00A0,08-Hor,5
370159-YCWYU,11/19/2017,416856-PGSTQM,158-VCo,3
370160-IW0JU,10/05/2017,416571-0ENV5S,099-MNo,3
370161-FZM8H,11/15/2018,417316-5KZ3NW,177-WCo,4
370162-EV12U,03/25/2017,417076-SJ6VV8,36-Crs,1
370163-G7SY3,11/22/2021,416329-9A3Y36,65-Mrs,4
370164-SZ50A,02/03/2018,416947-XLVZ4Q,116-RNo,1
370165-IST7M,07/17/2020,416554-UU9YMS,105-QNo,2
370166-NOEDD,11/04/2018,417222-5485HC,07-Pon,2
370167-OQSO9,01/03/2021,417217-2D7KI3,130-BSu,1
370168-OC7ZO,10/20/2023,416171-NZS43C,145-SSu,5
370169-FQZL3,07/17/2021,416306-IH5CSK,24-Mns,2
370170-38K5O,01/06/2020,417019-YMS1MW,101-NNo,4
370171-3MZ4V,07/01/2021,416085-K9E1V2,17-Brs,2
370172-QHBKN,04/23/2021,416047-8SBI4Q,285-CCo,2
370173-HTLK2,06/23/2017,416443-LDIMSY,27-Sns,2
370174-DXF69,02/17/2019,416996-L9PTK4,072-CNo,5
370175-2XSUH,06/05/2018,416799-ITWU3B,277-RCo,4
370176-EBMVC,05/18/2018,416851-5IZOLN,147-SSu,5
370177-UWI9Z,05/26/2017,416471-9G5DZX,106-Hnt,5
370178-XGZF8,05/06/2022,417204-0QI2CL,044-SCo,3
370179-LCRO2,08/17/2017,417303-50DW1M,132-BSu,3
370180-P36Y5,07/20/2019,416608-TEAVT8,209-WCo,4
370181-HTTNO,01/01/2017,416347-VLNKND,37-Crs,2
370182-KYAA8,01/29/2018,417300-A1X7OV,043-SCo,4
370183-XRL4U,01/16/2019,416397-RMYBD2,87-Srs,3
370184-ON3MA,05/23/2018,416387-WFFHHC,202-SCo,1
370185-EDN6B,03/16/2023,417170-P6QAQ3,141-MSu,4
370186-FHYH0,11/14/2018,416118-W5PY6B,100-Bnt,5
370187-NUQPW,09/04/2018,417141-ZSILU3,164-FCo,3
370188-6KAWJ,12/26/2018,416785-52SQ3B,02-Ars,4
370189-GEWJ2,04/07/2020,416936-DNWNGU,88-Srs,4
370190-81RA4,02/27/2021,416638-GXJ0MQ,93-Srs,5
370191-N9FO8,10/15/2022,416681-3GR94S,247-PCo,3
370192-0X254,03/24/2019,417318-3AMB3L,011-ECo,5
370193-5MAN7,10/23/2017,416997-GC4RYG,254-SCo,5
370194-KNMSH,11/06/2018,417288-J2C9OG,09-Ror,5
370195-OQFUK,08/25/2021,416912-MAIETD,030-QCo,4
370196-UH8F0,11/16/2021,417407-XKJKMP,30-Pre,2
370197-T80Z5,09/20/2019,416590-UM2LHG,281-RCo,4
370198-STDOY,03/19/2020,416265-YO1750,03-Cct,4
370199-760TK,09/10/2017,416770-6XDN8W,080-DNo,3
370200-LHLX0,08/11/2022,417176-I9MQVA,09-Ous,4
370201-P851P,10/26/2019,416926-0ILU6V,129-BSu,1
370202-28XAW,01/30/2022,,177-WCo,6666
370203-RJFB5,08/21/2019,417361-S9MTHD,93-Srs,4
370204-X34BX,05/05/2022,416825-SA7YVD,24-Ore,3
370205-K25PW,04/07/2021,416194-EC4D14,12-Pre,5
370206-I6RU4,08/13/2019,416878-YGTY3A,16-Pon,3
370207-BJNDM,11/01/2022,416245-2YKCCP,250-CCo,3
370208-V05G3,11/03/2022,417415-ZBGTJ5,47-Hrs,4
370209-UQKBD,03/12/2019,416823-0S1F53,39-Sus,5
370210-L8JY4,01/19/2023,416051-SWJCKJ,033-QCo,1
370211-6SRUM,09/18/2020,417261-RCTI8F,62-Lrs,2
370212-2L7V3,01/06/2019,416609-K06MOX,227-MCo,4
370213-EEXQ1,12/03/2023,417239-UNUE7A,255-WCo,1
370214-BCTKA,10/20/2022,416483-ORXDTG,042-SCo,3
370215-Z4YI2,11/27/2021,417103-FZ8Q4V,265-BCo,5
370216-Y7L1V,10/26/2020,417192-HCUA09,15-Pre,4
370217-K6X3G,06/11/2023,416449-QGU3OB,100-Bnt,3
370218-8SE59,04/17/2019,417284-LPA5CG,102-PNo,1
370219-R4KPI,09/03/2020,417207-YCS44P,024-NCo,1
370220-Q701P,08/31/2019,416525-HOU6QL,181-MCo,5
370221-MPYDK,09/23/2023,416174-2W37D4,072-CNo,1
370222-OXZDO,12/27/2021,416736-5GGOMF,49-Aol,5
370223-SVN5L,04/05/2022,416970-RX6PRY,35-Cns,5
370224-6ESKT,09/15/2021,417310-VRYDC1,158-VCo,5
370225-LWJ0G,11/22/2021,417074-BMZRR4,094-HNo,3
370226-DECF7,06/02/2019,416920-QR6F7Q,112-RNo,2
370227-7SY2U,10/23/2020,416507-YKNFU8,254-SCo,3
370228-1JBDE,11/25/2023,416266-CEHLXS,72-Prs,1
370229-3X3QZ,05/01/2017,416217-7S9TJ1,243-SCo,2
370230-DLRP9,11/10/2023,416140-DRO8BN,268-BCo,4
370231-5JE2C,03/14/2021,416024-TPAC56,02-Lor,3
370232-0GLYF,01/10/2019,416068-MPNSM4,016-KCo,5
370233-4RA80,01/24/2019,417129-6CWZXS,286-PCo,1
370234-BGS2Q,01/02/2018,416649-Y1O2RN,081-ENo,2
370235-0OKLG,06/19/2018,417173-B0UKOE,32-Wns,1
370236-LQ8N5,05/27/2021,417035-NXD70F,130-BSu,1
370237-W3XOP,04/13/2022,417257-R9T9CD,83-Rrs,4
370238-W7A1G,10/29/2021,416012-0CVS4F,258-BCo,4
370239-QE1IE,10/04/2017,416666-YIL8SA,29-Tns,2
370240-7X9SO,08/01/2017,417015-MXIXV6,09-Pon,4
370241-YH91J,07/23/2023,416534-7OI0E0,174-JCo,5
370242-IPM6T,06/24/2022,417029-PL3CHO,28-Crs,5
370243-UXY8Z,06/14/2021,416652-HOMTZZ,242-ACo,1
370244-LZVBE,11/30/2020,416743-BMENUI,150-(Co,3
370245-KA7QH,06/04/2018,416619-CCASBU,058-BNo,4
370246-YXT66,08/09/2022,416193-NGH8RI,24-Crs,2
370247-WKYYK,03/13/2018,416534-7OI0E0,290-PCo,4
370248-9VJQC,04/03/2023,416799-ITWU3B,135-ESu,3
370249-IRVOW,01/23/2022,417295-B7NUGP,138-ISu,3
370250-4P615,08/26/2020,416489-YWE1G9,209-WCo,1
370251-ISAYA,12/20/2020,417355-RSVZ2E,17-Brs,3
370252-WVTPR,12/20/2020,416888-CUJQ6F,12-Dns,1
370253-2FJLL,10/20/2021,416909-X5O31Y,11-Ted,3
370254-AFGGE,06/06/2019,417354-G3AUT3,296-ICo,2
370255-TOA2L,12/30/2021,416862-LBM2QS,12-Dns,2
370256-TH8G6,10/07/2017,416428-ZJCNS6,116-RNo,2
370257-IRIJJ,11/17/2018,417386-8PNNE6,102-PNo,5
370258-654SU,01/19/2021,417312-V917RM,063-CNo,5
370259-7YJTX,12/13/2021,416804-CPTKEZ,04-Hor,4
370260-J7GYH,08/07/2022,416048-2Y9V86,202-SCo,3
370261-8ES0P,05/26/2018,416199-N89QKN,104-Lnt,5
370262-4OVUC,11/08/2018,417233-YJZ991,254-SCo,3
370263-SDSH7,03/10/2018,416920-QR6F7Q,79-Rrs,3
370264-6II7Y,04/12/2020,416798-IVROCV,132-BSu,3
370265-ZYG2M,11/05/2017,417195-JDIMBM,105-QNo,3
370266-MKQFB,12/02/2021,416896-W0FGZV,11-Ted,5
370267-BJSVY,01/20/2023,416390-2795E5,39-Sus,3
370268-WRJJ6,03/06/2018,416052-LTEIYZ,12-Pre,4
370269-XW4HH,02/02/2019,417131-6AKT7Z,211-WCo,3
370270-J4NBH,02/17/2017,417090-KP6RFE,072-CNo,1
370271-944FB,11/25/2020,416582-UI22KX,121-SNo,3
370272-69BX3,08/07/2022,416898-Q9BC2B,036-RCo,5
370273-2IXQI,12/14/2018,417223-QXCS1X,085-FNo,1
370274-PXRNS,10/09/2018,417252-QU0K5Q,148-SSu,5
370275-UPRD0,06/04/2021,417126-OQ42NB,08-Eed,5
370276-0QII9,03/18/2018,416634-UFWBUC,01-Pon,1
370277-SR88G,03/05/2022,416190-M8ZOV7,94-Trs,3
370278-T706K,11/10/2018,416028-75935A,209-WCo,3
370279-YLVK3,01/15/2020,416782-1C795R,24-Ore,4
370280-NDWQ0,09/16/2021,416506-5VMF60,12-Dns,4
370281-SFYBV,09/18/2022,417154-2XOIOT,124-TNo,3
370282-OKBUW,03/03/2018,416778-WJUIIY,140-ISu,3
370283-FJEQP,09/15/2020,416395-XMCTHP,43-Frs,4
370284-5Z6QB,10/22/2017,416349-EKRCPP,208-WCo,2
370285-R03AE,08/23/2023,416491-9W4J66,282-RCo,5
370286-LLYQ5,06/27/2021,416874-A7QY8Y,32-Wns,4
370287-RNBPZ,11/12/2022,416917-G2RE6Z,210-WCo,5
370288-5JVVS,05/08/2023,416604-7D2KD1,064-CNo,1
370289-92REO,06/02/2021,417238-LG1ZHQ,201-SCo,1
370290-WS4ZB,03/19/2018,417173-B0UKOE,053-ANo,3
370291-AFK14,11/19/2023,416920-QR6F7Q,089-GNo,1
370292-HYA7U,11/02/2021,416232-CT64Z7,119-RNo,5
370293-IET2E,06/11/2021,416814-MY62XR,098-LNo,9999
370294-LLY9H,10/18/2017,417152-62RZV1,12-Pre,2
370295-WB4S4,01/22/2020,416982-RLN36V,082-ENo,4
370296-A1JD7,01/25/2017,416276-AT7O75,098-LNo,2
370297-PHFZN,04/13/2017,417051-2EOWLC,117-RNo,5
370298-Y2J6W,12/27/2017,416981-1EQC37,034-QCo,4
370299-90DWR,10/04/2021,416987-CY127H,174-JCo,4
370300-N4UIY,08/28/2020,416141-P84DYT,184-ICo,2
370301-XE4SW,02/05/2020,417200-1IVXAN,246-BCo,2
